Tipo de cambio - TC Sistema bancario SBS (S/ por US$) - Venta,dia,mes,año,fecha,dia de semana,Inflación PERU,Precio Cobre,Precio Oro,Precio Zinc,PIB,Reservas internacionales,Intervenciones del BCRP,Inflación EEUU
3.312,16,Ago,2018,16/08/2018,4,1.07,274.55,"1,201.09",114,531.22,60438.81017,0,2.00%
3.321,17,Ago,2018,17/08/2018,5,1.07,274.55,"1,201.09",114,531.22,60646.8532,0,2.00%
3.315,20,Ago,2018,20/08/2018,1,1.07,274.55,"1,201.09",114,531.22,60804.42441,0,2.00%
3.301,21,Ago,2018,21/08/2018,2,1.07,274.55,"1,201.09",114,531.22,60919.4368,0,2.00%
3.287,22,Ago,2018,22/08/2018,3,1.07,274.55,"1,201.09",114,531.22,61068.99153,0,2.00%
3.296,23,Ago,2018,23/08/2018,4,1.07,274.55,"1,201.09",114,531.22,60960.92828,0,2.00%
3.294,24,Ago,2018,24/08/2018,5,1.07,274.55,"1,201.09",114,531.22,60874.47795,0,2.00%
3.291,27,Ago,2018,27/08/2018,1,1.07,274.55,"1,201.09",114,531.22,60747.27785,0,2.00%
3.294,28,Ago,2018,28/08/2018,2,1.07,274.55,"1,201.09",114,531.22,60702.13272,0,2.00%
3.298,29,Ago,2018,29/08/2018,3,1.07,274.55,"1,201.09",114,531.22,60274.8238,0,2.00%
3.298,30,Ago,2018,30/08/2018,4,1.07,274.55,"1,201.09",114,531.22,60274.8238,0,2.00%
3.298,31,Ago,2018,31/08/2018,5,1.07,274.55,"1,201.09",114,531.22,60274.8238,0,2.00%
3.307,3,Set,2018,03/09/2018,1,1.28,274.46,"1,198.47",110.44,531.22,60347.55338,0,2.25%
3.315,4,Set,2018,04/09/2018,2,1.28,274.46,"1,198.47",110.44,531.22,59914.63043,0,2.25%
3.317,5,Set,2018,05/09/2018,3,1.28,274.46,"1,198.47",110.44,531.22,59943.19825,0,2.25%
3.32,6,Set,2018,06/09/2018,4,1.28,274.46,"1,198.47",110.44,531.22,59837.37059,0,2.25%
3.325,7,Set,2018,07/09/2018,5,1.28,274.46,"1,198.47",110.44,531.22,59891.19371,0,2.25%
3.328,10,Set,2018,10/09/2018,1,1.28,274.46,"1,198.47",110.44,531.22,60001.69127,0,2.25%
3.334,11,Set,2018,11/09/2018,2,1.28,274.46,"1,198.47",110.44,531.22,60081.38654,0,2.25%
3.331,12,Set,2018,12/09/2018,3,1.28,274.46,"1,198.47",110.44,531.22,59967.29792,0,2.25%
3.325,13,Set,2018,13/09/2018,4,1.28,274.46,"1,198.47",110.44,531.22,59939.70921,0,2.25%
3.316,14,Set,2018,14/09/2018,5,1.28,274.46,"1,198.47",110.44,531.22,59387.52981,0,2.25%
3.316,17,Set,2018,17/09/2018,1,1.28,274.46,"1,198.47",110.44,531.22,59391.2341,0,2.25%
3.308,18,Set,2018,18/09/2018,2,1.28,274.46,"1,198.47",110.44,531.22,59121.46377,0,2.25%
3.305,19,Set,2018,19/09/2018,3,1.28,274.46,"1,198.47",110.44,531.22,59153.49048,0,2.25%
3.3,20,Set,2018,20/09/2018,4,1.28,274.46,"1,198.47",110.44,531.22,59269.6764,0,2.25%
3.293,21,Set,2018,21/09/2018,5,1.28,274.46,"1,198.47",110.44,531.22,59271.40366,0,2.25%
3.3,24,Set,2018,24/09/2018,1,1.28,274.46,"1,198.47",110.44,531.22,59063.87734,0,2.25%
3.306,25,Set,2018,25/09/2018,2,1.28,274.46,"1,198.47",110.44,531.22,59195.39936,0,2.25%
3.306,26,Set,2018,26/09/2018,3,1.28,274.46,"1,198.47",110.44,531.22,59025.87474,0,2.25%
3.303,27,Set,2018,27/09/2018,4,1.28,274.46,"1,198.47",110.44,531.22,58801.57923,0,2.25%
3.302,28,Set,2018,28/09/2018,5,1.28,274.46,"1,198.47",110.44,531.22,57940.51079,0,2.25%
3.309,1,Oct,2018,01/10/2018,1,1.84,282.12,"1,215.39",121.28,547.45,58185.09097,0,2.25%
3.314,2,Oct,2018,02/10/2018,2,1.84,282.12,"1,215.39",121.28,547.45,58229.75586,0,2.25%
3.314,3,Oct,2018,03/10/2018,3,1.84,282.12,"1,215.39",121.28,547.45,58310.67878,0,2.25%
3.335,4,Oct,2018,04/10/2018,4,1.84,282.12,"1,215.39",121.28,547.45,58402.08624,0,2.25%
3.324,5,Oct,2018,05/10/2018,5,1.84,282.12,"1,215.39",121.28,547.45,58463.96075,0,2.25%
3.324,8,Oct,2018,08/10/2018,1,1.84,282.12,"1,215.39",121.28,547.45,58463.96075,0,2.25%
3.332,9,Oct,2018,09/10/2018,2,1.84,282.12,"1,215.39",121.28,547.45,58585.35195,0,2.25%
3.33,10,Oct,2018,10/10/2018,3,1.84,282.12,"1,215.39",121.28,547.45,59015.71695,0,2.25%
3.33,11,Oct,2018,11/10/2018,4,1.84,282.12,"1,215.39",121.28,547.45,59290.79621,0,2.25%
3.333,12,Oct,2018,12/10/2018,5,1.84,282.12,"1,215.39",121.28,547.45,59414.90481,0,2.25%
3.338,15,Oct,2018,15/10/2018,1,1.84,282.12,"1,215.39",121.28,547.45,59395.60607,0,2.25%
3.334,16,Oct,2018,16/10/2018,2,1.84,282.12,"1,215.39",121.28,547.45,59410.39221,0,2.25%
3.336,17,Oct,2018,17/10/2018,3,1.84,282.12,"1,215.39",121.28,547.45,59483.81623,0,2.25%
3.338,18,Oct,2018,18/10/2018,4,1.84,282.12,"1,215.39",121.28,547.45,59178.99729,0,2.25%
3.332,19,Oct,2018,19/10/2018,5,1.84,282.12,"1,215.39",121.28,547.45,59291.79408,0,2.25%
3.334,22,Oct,2018,22/10/2018,1,1.84,282.12,"1,215.39",121.28,547.45,59253.45468,0,2.25%
3.337,23,Oct,2018,23/10/2018,2,1.84,282.12,"1,215.39",121.28,547.45,59794.92325,0,2.25%
3.341,24,Oct,2018,24/10/2018,3,1.84,282.12,"1,215.39",121.28,547.45,59713.81854,0,2.25%
3.341,25,Oct,2018,25/10/2018,4,1.84,282.12,"1,215.39",121.28,547.45,59246.85651,0,2.25%
3.347,26,Oct,2018,26/10/2018,5,1.84,282.12,"1,215.39",121.28,547.45,59289.76273,0,2.25%
3.352,29,Oct,2018,29/10/2018,1,1.84,282.12,"1,215.39",121.28,547.45,59194.72262,0,2.25%
3.36,30,Oct,2018,30/10/2018,2,1.84,282.12,"1,215.39",121.28,547.45,58752.03928,0,2.25%
3.367,31,Oct,2018,31/10/2018,3,1.84,282.12,"1,215.39",121.28,547.45,58492.22469,0,2.25%
3.367,1,Nov,2018,01/11/2018,4,2.17,281.04,"1,220.95",117.74,542.98,58492.22469,1,2.25%
3.367,2,Nov,2018,02/11/2018,5,2.17,281.04,"1,220.95",117.74,542.98,58492.22469,1,2.25%
3.361,5,Nov,2018,05/11/2018,1,2.17,281.04,"1,220.95",117.74,542.98,58678.50333,1,2.25%
3.371,6,Nov,2018,06/11/2018,2,2.17,281.04,"1,220.95",117.74,542.98,59184.54107,1,2.25%
3.366,7,Nov,2018,07/11/2018,3,2.17,281.04,"1,220.95",117.74,542.98,59116.68931,1,2.25%
3.37,8,Nov,2018,08/11/2018,4,2.17,281.04,"1,220.95",117.74,542.98,58880.2942,1,2.25%
3.372,9,Nov,2018,09/11/2018,5,2.17,281.04,"1,220.95",117.74,542.98,58953.2189,1,2.25%
3.377,12,Nov,2018,12/11/2018,1,2.17,281.04,"1,220.95",117.74,542.98,58932.44915,1,2.25%
3.379,13,Nov,2018,13/11/2018,2,2.17,281.04,"1,220.95",117.74,542.98,58854.07269,1,2.25%
3.379,14,Nov,2018,14/11/2018,3,2.17,281.04,"1,220.95",117.74,542.98,58963.84397,1,2.25%
3.386,15,Nov,2018,15/11/2018,4,2.17,281.04,"1,220.95",117.74,542.98,59182.56984,1,2.25%
3.379,16,Nov,2018,16/11/2018,5,2.17,281.04,"1,220.95",117.74,542.98,59334.53076,1,2.25%
3.378,19,Nov,2018,19/11/2018,1,2.17,281.04,"1,220.95",117.74,542.98,59452.26526,1,2.25%
3.383,20,Nov,2018,20/11/2018,2,2.17,281.04,"1,220.95",117.74,542.98,59364.59777,1,2.25%
3.378,21,Nov,2018,21/11/2018,3,2.17,281.04,"1,220.95",117.74,542.98,59505.24497,1,2.25%
3.373,22,Nov,2018,22/11/2018,4,2.17,281.04,"1,220.95",117.74,542.98,59511.36566,1,2.25%
3.379,23,Nov,2018,23/11/2018,5,2.17,281.04,"1,220.95",117.74,542.98,59525.82961,1,2.25%
3.381,26,Nov,2018,26/11/2018,1,2.17,281.04,"1,220.95",117.74,542.98,59530.59076,1,2.25%
3.383,27,Nov,2018,27/11/2018,2,2.17,281.04,"1,220.95",117.74,542.98,59584.15314,1,2.25%
3.38,28,Nov,2018,28/11/2018,3,2.17,281.04,"1,220.95",117.74,542.98,59600.99153,1,2.25%
3.379,29,Nov,2018,29/11/2018,4,2.17,281.04,"1,220.95",117.74,542.98,59274.12192,1,2.25%
3.382,30,Nov,2018,30/11/2018,5,2.17,281.04,"1,220.95",117.74,542.98,59387.05461,1,2.25%
3.378,3,Dic,2018,03/12/2018,1,2.19,274.95,"1,251.43",118.3,596.93,59333.82855,0,2.50%
3.385,4,Dic,2018,04/12/2018,2,2.19,274.95,"1,251.43",118.3,596.93,59114.67697,0,2.50%
3.381,5,Dic,2018,05/12/2018,3,2.19,274.95,"1,251.43",118.3,596.93,59121.96146,0,2.50%
3.381,6,Dic,2018,06/12/2018,4,2.19,274.95,"1,251.43",118.3,596.93,60523.69314,0,2.50%
3.371,7,Dic,2018,07/12/2018,5,2.19,274.95,"1,251.43",118.3,596.93,61001.58495,0,2.50%
3.376,10,Dic,2018,10/12/2018,1,2.19,274.95,"1,251.43",118.3,596.93,60744.08341,0,2.50%
3.37,11,Dic,2018,11/12/2018,2,2.19,274.95,"1,251.43",118.3,596.93,60720.69019,0,2.50%
3.359,12,Dic,2018,12/12/2018,3,2.19,274.95,"1,251.43",118.3,596.93,60920.26869,0,2.50%
3.365,13,Dic,2018,13/12/2018,4,2.19,274.95,"1,251.43",118.3,596.93,61118.64498,0,2.50%
3.355,14,Dic,2018,14/12/2018,5,2.19,274.95,"1,251.43",118.3,596.93,61246.46375,0,2.50%
3.347,17,Dic,2018,17/12/2018,1,2.19,274.95,"1,251.43",118.3,596.93,60635.1199,0,2.50%
3.346,18,Dic,2018,18/12/2018,2,2.19,274.95,"1,251.43",118.3,596.93,60967.87301,0,2.50%
3.351,19,Dic,2018,19/12/2018,3,2.19,274.95,"1,251.43",118.3,596.93,60953.49847,0,2.50%
3.343,20,Dic,2018,20/12/2018,4,2.19,274.95,"1,251.43",118.3,596.93,60782.39367,0,2.50%
3.358,21,Dic,2018,21/12/2018,5,2.19,274.95,"1,251.43",118.3,596.93,60651.32481,0,2.50%
3.358,24,Dic,2018,24/12/2018,1,2.19,274.95,"1,251.43",118.3,596.93,60651.32481,0,2.50%
3.358,25,Dic,2018,25/12/2018,2,2.19,274.95,"1,251.43",118.3,596.93,60651.32481,0,2.50%
3.369,26,Dic,2018,26/12/2018,3,2.19,274.95,"1,251.43",118.3,596.93,60687.95511,0,2.50%
3.376,27,Dic,2018,27/12/2018,4,2.19,274.95,"1,251.43",118.3,596.93,60636.24735,0,2.50%
3.37,28,Dic,2018,28/12/2018,5,2.19,274.95,"1,251.43",118.3,596.93,60507.38522,0,2.50%
3.379,31,Dic,2018,31/12/2018,1,2.19,274.95,"1,251.43",118.3,596.93,60121.26821,0,2.50%
3.379,1,Ene,2019,01/01/2019,2,2.13,269.41,"1,291.31",116.46,502.99,60121.26821,0,2.50%
3.373,2,Ene,2019,02/01/2019,3,2.13,269.41,"1,291.31",116.46,502.99,60307.20604,0,2.50%
3.371,3,Ene,2019,03/01/2019,4,2.13,269.41,"1,291.31",116.46,502.99,60583.03704,0,2.50%
3.36,4,Ene,2019,04/01/2019,5,2.13,269.41,"1,291.31",116.46,502.99,60955.61437,0,2.50%
3.353,7,Ene,2019,07/01/2019,1,2.13,269.41,"1,291.31",116.46,502.99,61331.4551,0,2.50%
3.35,8,Ene,2019,08/01/2019,2,2.13,269.41,"1,291.31",116.46,502.99,61314.60546,0,2.50%
3.335,9,Ene,2019,09/01/2019,3,2.13,269.41,"1,291.31",116.46,502.99,61492.02042,0,2.50%
3.343,10,Ene,2019,10/01/2019,4,2.13,269.41,"1,291.31",116.46,502.99,61463.74954,0,2.50%
3.343,11,Ene,2019,11/01/2019,5,2.13,269.41,"1,291.31",116.46,502.99,61573.18075,0,2.50%
3.345,14,Ene,2019,14/01/2019,1,2.13,269.41,"1,291.31",116.46,502.99,61597.54889,0,2.50%
3.34,15,Ene,2019,15/01/2019,2,2.13,269.41,"1,291.31",116.46,502.99,61742.72873,0,2.50%
3.333,16,Ene,2019,16/01/2019,3,2.13,269.41,"1,291.31",116.46,502.99,62062.87651,0,2.50%
3.333,17,Ene,2019,17/01/2019,4,2.13,269.41,"1,291.31",116.46,502.99,62303.33481,0,2.50%
3.319,18,Ene,2019,18/01/2019,5,2.13,269.41,"1,291.31",116.46,502.99,62373.09196,0,2.50%
3.33,21,Ene,2019,21/01/2019,1,2.13,269.41,"1,291.31",116.46,502.99,62370.82253,0,2.50%
3.337,22,Ene,2019,22/01/2019,2,2.13,269.41,"1,291.31",116.46,502.99,61977.85013,0,2.50%
3.338,23,Ene,2019,23/01/2019,3,2.13,269.41,"1,291.31",116.46,502.99,62030.74436,0,2.50%
3.346,24,Ene,2019,24/01/2019,4,2.13,269.41,"1,291.31",116.46,502.99,61905.12303,0,2.50%
3.345,25,Ene,2019,25/01/2019,5,2.13,269.41,"1,291.31",116.46,502.99,61824.49441,0,2.50%
3.354,28,Ene,2019,28/01/2019,1,2.13,269.41,"1,291.31",116.46,502.99,61939.06097,0,2.50%
3.36,29,Ene,2019,29/01/2019,2,2.13,269.41,"1,291.31",116.46,502.99,62607.89352,0,2.50%
3.355,30,Ene,2019,30/01/2019,3,2.13,269.41,"1,291.31",116.46,502.99,62337.1051,0,2.50%
3.335,31,Ene,2019,31/01/2019,4,2.13,269.41,"1,291.31",116.46,502.99,62379.59527,0,2.50%
3.33,1,Feb,2019,01/02/2019,5,2,285.79,"1,320.07",122.8,494.68,62259.07998,0,2.50%
3.331,4,Feb,2019,04/02/2019,1,2,285.79,"1,320.07",122.8,494.68,61997.92618,0,2.50%
3.331,5,Feb,2019,05/02/2019,2,2,285.79,"1,320.07",122.8,494.68,62466.08784,0,2.50%
3.328,6,Feb,2019,06/02/2019,3,2,285.79,"1,320.07",122.8,494.68,62528.21818,0,2.50%
3.324,7,Feb,2019,07/02/2019,4,2,285.79,"1,320.07",122.8,494.68,62688.2957,0,2.50%
3.324,8,Feb,2019,08/02/2019,5,2,285.79,"1,320.07",122.8,494.68,62757.82551,0,2.50%
3.331,11,Feb,2019,11/02/2019,1,2,285.79,"1,320.07",122.8,494.68,62932.79406,0,2.50%
3.333,12,Feb,2019,12/02/2019,2,2,285.79,"1,320.07",122.8,494.68,63055.36501,0,2.50%
3.337,13,Feb,2019,13/02/2019,3,2,285.79,"1,320.07",122.8,494.68,63070.82258,0,2.50%
3.341,14,Feb,2019,14/02/2019,4,2,285.79,"1,320.07",122.8,494.68,63413.50371,0,2.50%
3.331,15,Feb,2019,15/02/2019,5,2,285.79,"1,320.07",122.8,494.68,63239.74214,0,2.50%
3.324,18,Feb,2019,18/02/2019,1,2,285.79,"1,320.07",122.8,494.68,63248.852,0,2.50%
3.318,19,Feb,2019,19/02/2019,2,2,285.79,"1,320.07",122.8,494.68,63006.90695,0,2.50%
3.318,20,Feb,2019,20/02/2019,3,2,285.79,"1,320.07",122.8,494.68,63011.32868,0,2.50%
3.322,21,Feb,2019,21/02/2019,4,2,285.79,"1,320.07",122.8,494.68,63262.94222,0,2.50%
3.31,22,Feb,2019,22/02/2019,5,2,285.79,"1,320.07",122.8,494.68,63214.45657,0,2.50%
3.306,25,Feb,2019,25/02/2019,1,2,285.79,"1,320.07",122.8,494.68,63186.43119,0,2.50%
3.312,26,Feb,2019,26/02/2019,2,2,285.79,"1,320.07",122.8,494.68,63155.46679,0,2.50%
3.306,27,Feb,2019,27/02/2019,3,2,285.79,"1,320.07",122.8,494.68,63363.01456,0,2.50%
3.305,28,Feb,2019,28/02/2019,4,2,285.79,"1,320.07",122.8,494.68,63253.83091,0,2.50%
3.307,1,Mar,2019,01/03/2019,5,2.25,292.09,"1,300.90",129.3,533.78,63031.36453,0,2.50%
3.312,4,Mar,2019,04/03/2019,1,2.25,292.09,"1,300.90",129.3,533.78,63072.11952,0,2.50%
3.313,5,Mar,2019,05/03/2019,2,2.25,292.09,"1,300.90",129.3,533.78,63111.57449,0,2.50%
3.31,6,Mar,2019,06/03/2019,3,2.25,292.09,"1,300.90",129.3,533.78,63356.75702,0,2.50%
3.311,7,Mar,2019,07/03/2019,4,2.25,292.09,"1,300.90",129.3,533.78,63702.79673,0,2.50%
3.315,8,Mar,2019,08/03/2019,5,2.25,292.09,"1,300.90",129.3,533.78,63703.18448,0,2.50%
3.31,11,Mar,2019,11/03/2019,1,2.25,292.09,"1,300.90",129.3,533.78,63808.60857,0,2.50%
3.303,12,Mar,2019,12/03/2019,2,2.25,292.09,"1,300.90",129.3,533.78,64069.91439,0,2.50%
3.292,13,Mar,2019,13/03/2019,3,2.25,292.09,"1,300.90",129.3,533.78,64453.0856,0,2.50%
3.297,14,Mar,2019,14/03/2019,4,2.25,292.09,"1,300.90",129.3,533.78,64500.0969,0,2.50%
3.299,15,Mar,2019,15/03/2019,5,2.25,292.09,"1,300.90",129.3,533.78,64366.27951,0,2.50%
3.301,18,Mar,2019,18/03/2019,1,2.25,292.09,"1,300.90",129.3,533.78,64200.74842,0,2.50%
3.301,19,Mar,2019,19/03/2019,2,2.25,292.09,"1,300.90",129.3,533.78,64414.12223,0,2.50%
3.294,20,Mar,2019,20/03/2019,3,2.25,292.09,"1,300.90",129.3,533.78,64657.42504,0,2.50%
3.294,21,Mar,2019,21/03/2019,4,2.25,292.09,"1,300.90",129.3,533.78,64562.3422,0,2.50%
3.305,22,Mar,2019,22/03/2019,5,2.25,292.09,"1,300.90",129.3,533.78,64426.93182,0,2.50%
3.304,25,Mar,2019,25/03/2019,1,2.25,292.09,"1,300.90",129.3,533.78,64502.51043,0,2.50%
3.306,26,Mar,2019,26/03/2019,2,2.25,292.09,"1,300.90",129.3,533.78,64514.6403,0,2.50%
3.317,27,Mar,2019,27/03/2019,3,2.25,292.09,"1,300.90",129.3,533.78,64578.00043,0,2.50%
3.319,28,Mar,2019,28/03/2019,4,2.25,292.09,"1,300.90",129.3,533.78,64632.39827,0,2.50%
3.321,29,Mar,2019,29/03/2019,5,2.25,292.09,"1,300.90",129.3,533.78,63091.30507,0,2.50%
3.312,1,Abr,2019,01/04/2019,1,2.59,292.13,"1,285.47",132.75,541.62,64110.99687,0,2.50%
3.312,2,Abr,2019,02/04/2019,2,2.59,292.13,"1,285.47",132.75,541.62,64211.01572,0,2.50%
3.3,3,Abr,2019,03/04/2019,3,2.59,292.13,"1,285.47",132.75,541.62,64117.78282,0,2.50%
3.299,4,Abr,2019,04/04/2019,4,2.59,292.13,"1,285.47",132.75,541.62,64281.11712,0,2.50%
3.3,5,Abr,2019,05/04/2019,5,2.59,292.13,"1,285.47",132.75,541.62,64468.71582,0,2.50%
3.293,8,Abr,2019,08/04/2019,1,2.59,292.13,"1,285.47",132.75,541.62,64467.89124,0,2.50%
3.293,9,Abr,2019,09/04/2019,2,2.59,292.13,"1,285.47",132.75,541.62,64473.4323,0,2.50%
3.295,10,Abr,2019,10/04/2019,3,2.59,292.13,"1,285.47",132.75,541.62,64417.88772,0,2.50%
3.3,11,Abr,2019,11/04/2019,4,2.59,292.13,"1,285.47",132.75,541.62,64870.02262,0,2.50%
3.296,12,Abr,2019,12/04/2019,5,2.59,292.13,"1,285.47",132.75,541.62,64937.6149,0,2.50%
3.299,15,Abr,2019,15/04/2019,1,2.59,292.13,"1,285.47",132.75,541.62,64786.13434,0,2.50%
3.297,16,Abr,2019,16/04/2019,2,2.59,292.13,"1,285.47",132.75,541.62,65593.45372,0,2.50%
3.297,17,Abr,2019,17/04/2019,3,2.59,292.13,"1,285.47",132.75,541.62,65722.34416,0,2.50%
3.297,18,Abr,2019,18/04/2019,4,2.59,292.13,"1,285.47",132.75,541.62,65722.34416,0,2.50%
3.297,19,Abr,2019,19/04/2019,5,2.59,292.13,"1,285.47",132.75,541.62,65722.34416,0,2.50%
3.304,22,Abr,2019,22/04/2019,1,2.59,292.13,"1,285.47",132.75,541.62,65516.61779,0,2.50%
3.311,23,Abr,2019,23/04/2019,2,2.59,292.13,"1,285.47",132.75,541.62,65499.29722,0,2.50%
3.322,24,Abr,2019,24/04/2019,3,2.59,292.13,"1,285.47",132.75,541.62,65398.08431,0,2.50%
3.332,25,Abr,2019,25/04/2019,4,2.59,292.13,"1,285.47",132.75,541.62,65220.96525,0,2.50%
3.321,26,Abr,2019,26/04/2019,5,2.59,292.13,"1,285.47",132.75,541.62,65561.86344,0,2.50%
3.317,29,Abr,2019,29/04/2019,1,2.59,292.13,"1,285.47",132.75,541.62,64915.1835,0,2.50%
3.312,30,Abr,2019,30/04/2019,2,2.59,292.13,"1,285.47",132.75,541.62,64882.34351,0,2.50%
3.312,1,May,2019,01/05/2019,3,2.73,273.21,"1,283.65",124.62,560.5,64882.34351,0,2.50%
3.315,2,May,2019,02/05/2019,4,2.73,273.21,"1,283.65",124.62,560.5,64906.30993,0,2.50%
3.304,3,May,2019,03/05/2019,5,2.73,273.21,"1,283.65",124.62,560.5,65279.95353,0,2.50%
3.312,6,May,2019,06/05/2019,1,2.73,273.21,"1,283.65",124.62,560.5,65097.43119,0,2.50%
3.315,7,May,2019,07/05/2019,2,2.73,273.21,"1,283.65",124.62,560.5,65321.30942,0,2.50%
3.316,8,May,2019,08/05/2019,3,2.73,273.21,"1,283.65",124.62,560.5,65386.18811,0,2.50%
3.322,9,May,2019,09/05/2019,4,2.73,273.21,"1,283.65",124.62,560.5,64878.47766,0,2.50%
3.318,10,May,2019,10/05/2019,5,2.73,273.21,"1,283.65",124.62,560.5,65250.82219,0,2.50%
3.332,13,May,2019,13/05/2019,1,2.73,273.21,"1,283.65",124.62,560.5,65334.31372,0,2.50%
3.325,14,May,2019,14/05/2019,2,2.73,273.21,"1,283.65",124.62,560.5,65446.51364,0,2.50%
3.324,15,May,2019,15/05/2019,3,2.73,273.21,"1,283.65",124.62,560.5,65609.14986,0,2.50%
3.318,16,May,2019,16/05/2019,4,2.73,273.21,"1,283.65",124.62,560.5,65815.21271,0,2.50%
3.324,17,May,2019,17/05/2019,5,2.73,273.21,"1,283.65",124.62,560.5,65783.99975,0,2.50%
3.34,20,May,2019,20/05/2019,1,2.73,273.21,"1,283.65",124.62,560.5,65887.88203,0,2.50%
3.347,21,May,2019,21/05/2019,2,2.73,273.21,"1,283.65",124.62,560.5,66120.87086,0,2.50%
3.347,22,May,2019,22/05/2019,3,2.73,273.21,"1,283.65",124.62,560.5,66452.12518,0,2.50%
3.35,23,May,2019,23/05/2019,4,2.73,273.21,"1,283.65",124.62,560.5,66714.18105,0,2.50%
3.346,24,May,2019,24/05/2019,5,2.73,273.21,"1,283.65",124.62,560.5,66381.55063,0,2.50%
3.351,27,May,2019,27/05/2019,1,2.73,273.21,"1,283.65",124.62,560.5,66428.15835,0,2.50%
3.355,28,May,2019,28/05/2019,2,2.73,273.21,"1,283.65",124.62,560.5,66125.90674,0,2.50%
3.358,29,May,2019,29/05/2019,3,2.73,273.21,"1,283.65",124.62,560.5,65932.19219,0,2.50%
3.363,30,May,2019,30/05/2019,4,2.73,273.21,"1,283.65",124.62,560.5,65854.81013,0,2.50%
3.37,31,May,2019,31/05/2019,5,2.73,273.21,"1,283.65",124.62,560.5,66309.42386,0,2.50%
3.373,3,Jun,2019,03/06/2019,1,2.29,266.81,"1,359.04",117.99,543.67,66204.68264,0,2.50%
3.351,4,Jun,2019,04/06/2019,2,2.29,266.81,"1,359.04",117.99,543.67,66196.85882,0,2.50%
3.353,5,Jun,2019,05/06/2019,3,2.29,266.81,"1,359.04",117.99,543.67,66046.98679,0,2.50%
3.338,6,Jun,2019,06/06/2019,4,2.29,266.81,"1,359.04",117.99,543.67,66391.85106,0,2.50%
3.336,7,Jun,2019,07/06/2019,5,2.29,266.81,"1,359.04",117.99,543.67,66142.06929,0,2.50%
3.335,10,Jun,2019,10/06/2019,1,2.29,266.81,"1,359.04",117.99,543.67,65761.06874,0,2.50%
3.332,11,Jun,2019,11/06/2019,2,2.29,266.81,"1,359.04",117.99,543.67,65773.85492,0,2.50%
3.331,12,Jun,2019,12/06/2019,3,2.29,266.81,"1,359.04",117.99,543.67,65782.89735,0,2.50%
3.332,13,Jun,2019,13/06/2019,4,2.29,266.81,"1,359.04",117.99,543.67,66194.58965,0,2.50%
3.34,14,Jun,2019,14/06/2019,5,2.29,266.81,"1,359.04",117.99,543.67,66212.25093,0,2.50%
3.348,17,Jun,2019,17/06/2019,1,2.29,266.81,"1,359.04",117.99,543.67,66360.43437,0,2.50%
3.34,18,Jun,2019,18/06/2019,2,2.29,266.81,"1,359.04",117.99,543.67,66528.9958,0,2.50%
3.336,19,Jun,2019,19/06/2019,3,2.29,266.81,"1,359.04",117.99,543.67,66407.32689,0,2.50%
3.313,20,Jun,2019,20/06/2019,4,2.29,266.81,"1,359.04",117.99,543.67,66908.89366,0,2.50%
3.306,21,Jun,2019,21/06/2019,5,2.29,266.81,"1,359.04",117.99,543.67,67059.30608,0,2.50%
3.302,24,Jun,2019,24/06/2019,1,2.29,266.81,"1,359.04",117.99,543.67,67010.91999,0,2.50%
3.298,25,Jun,2019,25/06/2019,2,2.29,266.81,"1,359.04",117.99,543.67,66995.34055,0,2.50%
3.301,26,Jun,2019,26/06/2019,3,2.29,266.81,"1,359.04",117.99,543.67,66901.674,0,2.50%
3.294,27,Jun,2019,27/06/2019,4,2.29,266.81,"1,359.04",117.99,543.67,66437.76146,0,2.50%
3.29,28,Jun,2019,28/06/2019,5,2.29,266.81,"1,359.04",117.99,543.67,66512.57128,0,2.50%
3.291,1,Jul,2019,01/07/2019,1,2.11,269.49,"1,412.98",110.97,552.65,66818.18597,1,2.25%
3.292,2,Jul,2019,02/07/2019,2,2.11,269.49,"1,412.98",110.97,552.65,66850.93868,1,2.25%
3.296,3,Jul,2019,03/07/2019,3,2.11,269.49,"1,412.98",110.97,552.65,66801.82127,1,2.25%
3.294,4,Jul,2019,04/07/2019,4,2.11,269.49,"1,412.98",110.97,552.65,66801.41292,1,2.25%
3.298,5,Jul,2019,05/07/2019,5,2.11,269.49,"1,412.98",110.97,552.65,66598.15333,1,2.25%
3.293,8,Jul,2019,08/07/2019,1,2.11,269.49,"1,412.98",110.97,552.65,66584.97531,1,2.25%
3.293,9,Jul,2019,09/07/2019,2,2.11,269.49,"1,412.98",110.97,552.65,66688.95079,1,2.25%
3.288,10,Jul,2019,10/07/2019,3,2.11,269.49,"1,412.98",110.97,552.65,66739.49059,1,2.25%
3.286,11,Jul,2019,11/07/2019,4,2.11,269.49,"1,412.98",110.97,552.65,66882.00548,1,2.25%
3.285,12,Jul,2019,12/07/2019,5,2.11,269.49,"1,412.98",110.97,552.65,66960.57244,1,2.25%
3.286,15,Jul,2019,15/07/2019,1,2.11,269.49,"1,412.98",110.97,552.65,66889.41543,1,2.25%
3.288,16,Jul,2019,16/07/2019,2,2.11,269.49,"1,412.98",110.97,552.65,66967.51445,1,2.25%
3.287,17,Jul,2019,17/07/2019,3,2.11,269.49,"1,412.98",110.97,552.65,67139.10744,1,2.25%
3.288,18,Jul,2019,18/07/2019,4,2.11,269.49,"1,412.98",110.97,552.65,67075.53331,1,2.25%
